win_id,file,i0,i1,fs,t0,t1,y_defect,y_type,severity,confidence,notes,rpm,Z,dmm,Dmm,theta,mains_hz
current_11.csv:152000:155200,current_11.csv,152000,155200,3200,47.5,48.5,0,normal,8.441875979769975e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:17600:20800,current_11.csv,17600,20800,3200,5.5,6.5,0,normal,5.9612237237161025e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:172800:176000,current_11.csv,172800,176000,3200,54.0,55.0,0,normal,1.697130937827751e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:32000:35200,current_11.csv,32000,35200,3200,10.0,11.0,0,normal,9.267651330446824e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:89600:92800,current_11.csv,89600,92800,3200,28.0,29.0,0,normal,4.400352918310091e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:70400:73600,current_11.csv,70400,73600,3200,22.0,23.0,1,imbalance,6.376727105816826e-05,0.3,auto-imbalance snr=1.69 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_12.csv:348800:352000,current_12.csv,348800,352000,3200,109.0,110.0,0,normal,9.964307992049726e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:347200:350400,current_12.csv,347200,350400,3200,108.5,109.5,0,normal,3.608585075198789e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:115200:118400,current_12.csv,115200,118400,3200,36.0,37.0,0,normal,9.537295682093827e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:332800:336000,current_12.csv,332800,336000,3200,104.0,105.0,0,normal,3.497866885027179e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:222400:225600,current_12.csv,222400,225600,3200,69.5,70.5,0,normal,7.114560958143556e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:97600:100800,current_12.csv,97600,100800,3200,30.5,31.5,0,normal,1.1101021755166585e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:260800:264000,current_12.csv,260800,264000,3200,81.5,82.5,0,normal,3.123660690107499e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:372800:376000,current_12.csv,372800,376000,3200,116.5,117.5,0,normal,5.507937430593302e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:139200:142400,current_12.csv,139200,142400,3200,43.5,44.5,0,normal,5.10133702391613e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:158400:161600,current_12.csv,158400,161600,3200,49.5,50.5,0,normal,9.782881988940062e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:280000:283200,current_12.csv,280000,283200,3200,87.5,88.5,0,normal,8.166728662217793e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:300800:304000,current_12.csv,300800,304000,3200,94.0,95.0,0,normal,4.6064081971053383e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:256000:259200,current_12.csv,256000,259200,3200,80.0,81.0,0,normal,1.125167955251527e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:136000:139200,current_12.csv,136000,139200,3200,42.5,43.5,0,normal,6.550602051902388e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:187200:190400,current_12.csv,187200,190400,3200,58.5,59.5,0,normal,1.083586994354846e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:68800:72000,current_13.csv,68800,72000,3200,21.5,22.5,0,normal,5.295391360959911e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:43200:46400,current_13.csv,43200,46400,3200,13.5,14.5,0,normal,1.1412751064199256e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:65600:68800,current_13.csv,65600,68800,3200,20.5,21.5,0,normal,2.86854657360891e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:36800:40000,current_13.csv,36800,40000,3200,11.5,12.5,0,normal,6.964621093175083e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:88000:91200,current_13.csv,88000,91200,3200,27.5,28.5,0,normal,7.642101991223171e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:139200:142400,current_13.csv,139200,142400,3200,43.5,44.5,0,normal,8.746246180635353e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:64000:67200,current_13.csv,64000,67200,3200,20.0,21.0,0,normal,8.639106567898125e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:76800:80000,current_13.csv,76800,80000,3200,24.0,25.0,0,normal,5.026111011829926e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:160000:163200,current_13.csv,160000,163200,3200,50.0,51.0,0,normal,4.385014165109169e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:75200:78400,current_13.csv,75200,78400,3200,23.5,24.5,0,normal,1.0205811804553377e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:172800:176000,current_13.csv,172800,176000,3200,54.0,55.0,0,normal,1.976737564746145e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:0:3200,current_13.csv,0,3200,3200,0.0,1.0,0,normal,9.075791922441567e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:78400:81600,current_13.csv,78400,81600,3200,24.5,25.5,0,normal,1.2249869314473472e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:180800:184000,current_13.csv,180800,184000,3200,56.5,57.5,0,normal,2.2126639009911742e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:60800:64000,current_13.csv,60800,64000,3200,19.0,20.0,0,normal,5.776761895504023e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:262400:265600,current_14.csv,262400,265600,3200,82.0,83.0,0,normal,2.0960264635050407e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:121600:124800,current_14.csv,121600,124800,3200,38.0,39.0,0,normal,1.1164258921780856e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:275200:278400,current_14.csv,275200,278400,3200,86.0,87.0,0,normal,8.75664056820824e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:184000:187200,current_14.csv,184000,187200,3200,57.5,58.5,0,normal,3.5468988812681346e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:30400:33600,current_14.csv,30400,33600,3200,9.5,10.5,0,normal,7.145997642510338e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:310400:313600,current_14.csv,310400,313600,3200,97.0,98.0,0,normal,5.737884976042551e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:204800:208000,current_14.csv,204800,208000,3200,64.0,65.0,0,normal,1.2293752433834015e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:380800:384000,current_14.csv,380800,384000,3200,119.0,120.0,0,normal,1.1951293572565191e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:273600:276800,current_14.csv,273600,276800,3200,85.5,86.5,0,normal,2.993608063661668e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:334400:337600,current_14.csv,334400,337600,3200,104.5,105.5,0,normal,2.508311638393934e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:350400:353600,current_14.csv,350400,353600,3200,109.5,110.5,0,normal,7.612388230882061e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:152000:155200,current_14.csv,152000,155200,3200,47.5,48.5,0,normal,4.84515965126775e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:86400:89600,current_14.csv,86400,89600,3200,27.0,28.0,0,normal,2.0504865005932515e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:203200:206400,current_14.csv,203200,206400,3200,63.5,64.5,0,normal,8.435170570919581e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:347200:350400,current_14.csv,347200,350400,3200,108.5,109.5,0,normal,9.3725287797497e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_15.csv:30400:33600,current_15.csv,30400,33600,3200,9.5,10.5,0,normal,3.547356391209178e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:0:3200,current_15.csv,0,3200,3200,0.0,1.0,0,normal,3.383855437277816e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:158400:161600,current_15.csv,158400,161600,3200,49.5,50.5,0,normal,4.64613640360767e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:25600:28800,current_15.csv,25600,28800,3200,8.0,9.0,0,normal,4.021102358819917e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:100800:104000,current_15.csv,100800,104000,3200,31.5,32.5,0,normal,1.569441519677639e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:164800:168000,current_15.csv,164800,168000,3200,51.5,52.5,0,normal,4.292862649890594e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:48000:51200,current_15.csv,48000,51200,3200,15.0,16.0,0,normal,3.243048195145093e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:105600:108800,current_15.csv,105600,108800,3200,33.0,34.0,0,normal,7.520843155361945e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:113600:116800,current_15.csv,113600,116800,3200,35.5,36.5,0,normal,2.0397665139171295e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:83200:86400,current_15.csv,83200,86400,3200,26.0,27.0,0,normal,2.4363942429772578e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:153600:156800,current_15.csv,153600,156800,3200,48.0,49.0,0,normal,1.006232196232304e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:169600:172800,current_15.csv,169600,172800,3200,53.0,54.0,0,normal,5.3867373935645446e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:22400:25600,current_15.csv,22400,25600,3200,7.0,8.0,0,normal,2.4345517886104062e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:131200:134400,current_15.csv,131200,134400,3200,41.0,42.0,0,normal,1.9230696125305258e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:9600:12800,current_15.csv,9600,12800,3200,3.0,4.0,0,normal,1.8242546502733603e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_16.csv:281600:284800,current_16.csv,281600,284800,3200,88.0,89.0,0,normal,2.890846246828005e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:35200:38400,current_16.csv,35200,38400,3200,11.0,12.0,0,normal,8.435562790509721e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:179200:182400,current_16.csv,179200,182400,3200,56.0,57.0,0,normal,9.68623567132454e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:313600:316800,current_16.csv,313600,316800,3200,98.0,99.0,0,normal,2.0427157210178848e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:145600:148800,current_16.csv,145600,148800,3200,45.5,46.5,0,normal,4.613427222466271e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:118400:121600,current_16.csv,118400,121600,3200,37.0,38.0,0,normal,1.05245442227897e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:180800:184000,current_16.csv,180800,184000,3200,56.5,57.5,0,normal,2.3744566135519563e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:318400:321600,current_16.csv,318400,321600,3200,99.5,100.5,0,normal,5.496739277077722e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:83200:86400,current_16.csv,83200,86400,3200,26.0,27.0,0,normal,1.2793837811386766e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:246400:249600,current_16.csv,246400,249600,3200,77.0,78.0,0,normal,5.407415528679849e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:235200:238400,current_16.csv,235200,238400,3200,73.5,74.5,0,normal,3.5705886602954706e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:84800:88000,current_16.csv,84800,88000,3200,26.5,27.5,0,normal,5.005966841054033e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:195200:198400,current_16.csv,195200,198400,3200,61.0,62.0,0,normal,1.4577281604033487e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:241600:244800,current_16.csv,241600,244800,3200,75.5,76.5,0,normal,1.2199869843243505e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:320000:323200,current_16.csv,320000,323200,3200,100.0,101.0,0,normal,1.1049216936953599e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_17.csv:17600:20800,current_17.csv,17600,20800,3200,5.5,6.5,0,normal,2.559958193160128e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:33600:36800,current_17.csv,33600,36800,3200,10.5,11.5,0,normal,9.656282600190025e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:3200:6400,current_17.csv,3200,6400,3200,1.0,2.0,0,normal,3.3325919503113255e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:72000:75200,current_17.csv,72000,75200,3200,22.5,23.5,0,normal,6.192468572407961e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:115200:118400,current_17.csv,115200,118400,3200,36.0,37.0,0,normal,4.345743218436837e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:137600:140800,current_17.csv,137600,140800,3200,43.0,44.0,0,normal,3.565562110452447e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:84800:88000,current_17.csv,84800,88000,3200,26.5,27.5,0,normal,8.018148218980059e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:107200:110400,current_17.csv,107200,110400,3200,33.5,34.5,0,normal,5.5515076383017004e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:185600:188800,current_17.csv,185600,188800,3200,58.0,59.0,0,normal,2.802160997816827e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:134400:137600,current_17.csv,134400,137600,3200,42.0,43.0,0,normal,7.534561882494017e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:78400:81600,current_17.csv,78400,81600,3200,24.5,25.5,0,normal,7.297608681255952e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:70400:73600,current_17.csv,70400,73600,3200,22.0,23.0,0,normal,5.9365596825955436e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:57600:60800,current_17.csv,57600,60800,3200,18.0,19.0,0,normal,8.722108759684488e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:179200:182400,current_17.csv,179200,182400,3200,56.0,57.0,0,normal,2.3012416932033375e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:89600:92800,current_17.csv,89600,92800,3200,28.0,29.0,0,normal,8.422366590821184e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:22400:25600,current_17.csv,22400,25600,3200,7.0,8.0,1,imbalance,6.668115383945405e-05,0.6149681208438881,auto-imbalance snr=2.84 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_17.csv:44800:48000,current_17.csv,44800,48000,3200,14.0,15.0,1,imbalance,4.462810102268122e-05,0.5127788106318164,auto-imbalance snr=2.54 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_18.csv:97600:100800,current_18.csv,97600,100800,3200,30.5,31.5,0,normal,1.0123683296114905e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:179200:182400,current_18.csv,179200,182400,3200,56.0,57.0,0,normal,7.123651926121966e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:195200:198400,current_18.csv,195200,198400,3200,61.0,62.0,0,normal,9.87977955446695e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:102400:105600,current_18.csv,102400,105600,3200,32.0,33.0,0,normal,1.1172929959002431e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:259200:262400,current_18.csv,259200,262400,3200,81.0,82.0,0,normal,1.1104806389994337e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:217600:220800,current_18.csv,217600,220800,3200,68.0,69.0,0,normal,2.9781318744426244e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:227200:230400,current_18.csv,227200,230400,3200,71.0,72.0,0,normal,1.1163072031195043e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:188800:192000,current_18.csv,188800,192000,3200,59.0,60.0,0,normal,2.9083210506541946e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:228800:232000,current_18.csv,228800,232000,3200,71.5,72.5,0,normal,4.4335962456898415e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:232000:235200,current_18.csv,232000,235200,3200,72.5,73.5,0,normal,3.0675337825414317e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:180800:184000,current_18.csv,180800,184000,3200,56.5,57.5,0,normal,1.1892439033545088e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:198400:201600,current_18.csv,198400,201600,3200,62.0,63.0,0,normal,9.899008546199184e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:289600:292800,current_18.csv,289600,292800,3200,90.5,91.5,0,normal,3.249702444918512e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:264000:267200,current_18.csv,264000,267200,3200,82.5,83.5,0,normal,2.348735392843082e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:244800:248000,current_18.csv,244800,248000,3200,76.5,77.5,0,normal,1.0112289601238444e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_19.csv:20800:24000,current_19.csv,20800,24000,3200,6.5,7.5,0,normal,4.382376118883258e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:110400:113600,current_19.csv,110400,113600,3200,34.5,35.5,0,normal,1.835190960264299e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:32000:35200,current_19.csv,32000,35200,3200,10.0,11.0,0,normal,1.607253034308087e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:48000:51200,current_19.csv,48000,51200,3200,15.0,16.0,0,normal,6.689345468657848e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:169600:172800,current_19.csv,169600,172800,3200,53.0,54.0,0,normal,2.2681388145429082e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:56000:59200,current_19.csv,56000,59200,3200,17.5,18.5,0,normal,1.3868811038264539e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:136000:139200,current_19.csv,136000,139200,3200,42.5,43.5,0,normal,3.0785920444031944e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:100800:104000,current_19.csv,100800,104000,3200,31.5,32.5,0,normal,7.869459295761772e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:150400:153600,current_19.csv,150400,153600,3200,47.0,48.0,0,normal,3.136613884180406e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:72000:75200,current_19.csv,72000,75200,3200,22.5,23.5,0,normal,2.8169069992145523e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
