win_id,file,i0,i1,fs,t0,t1,y_defect,y_type,severity,confidence,notes,rpm,Z,dmm,Dmm,theta,mains_hz
current_12.csv:332800:336000,current_12.csv,332800,336000,3200,104.0,105.0,0,normal,3.789064351167326e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:222400:225600,current_12.csv,222400,225600,3200,69.5,70.5,0,normal,2.918805694207549e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:97600:100800,current_12.csv,97600,100800,3200,30.5,31.5,0,normal,1.1390464351279661e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:260800:264000,current_12.csv,260800,264000,3200,81.5,82.5,0,normal,7.872453693380521e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:372800:376000,current_12.csv,372800,376000,3200,116.5,117.5,0,normal,2.2921931304153986e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:139200:142400,current_12.csv,139200,142400,3200,43.5,44.5,0,normal,2.1139365344424732e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:158400:161600,current_12.csv,158400,161600,3200,49.5,50.5,0,normal,3.313392517156899e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:280000:283200,current_12.csv,280000,283200,3200,87.5,88.5,0,normal,2.87201128230663e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:300800:304000,current_12.csv,300800,304000,3200,94.0,95.0,0,normal,2.1447216568049043e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:256000:259200,current_12.csv,256000,259200,3200,80.0,81.0,0,normal,7.770613592583686e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:136000:139200,current_12.csv,136000,139200,3200,42.5,43.5,0,normal,2.7149406378157437e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_12.csv:187200:190400,current_12.csv,187200,190400,3200,58.5,59.5,0,normal,3.629932689364068e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:68800:72000,current_13.csv,68800,72000,3200,21.5,22.5,0,normal,2.218556619482115e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:43200:46400,current_13.csv,43200,46400,3200,13.5,14.5,0,normal,1.0630466931615956e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:65600:68800,current_13.csv,65600,68800,3200,20.5,21.5,0,normal,1.2927775969728827e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:36800:40000,current_13.csv,36800,40000,3200,11.5,12.5,0,normal,2.5802801246754825e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:88000:91200,current_13.csv,88000,91200,3200,27.5,28.5,0,normal,3.2246291084447876e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:139200:142400,current_13.csv,139200,142400,3200,43.5,44.5,0,normal,3.5313914850121364e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:64000:67200,current_13.csv,64000,67200,3200,20.0,21.0,0,normal,3.0758856155443937e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:76800:80000,current_13.csv,76800,80000,3200,24.0,25.0,0,normal,2.146472252206877e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:160000:163200,current_13.csv,160000,163200,3200,50.0,51.0,0,normal,3.497812031127978e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:75200:78400,current_13.csv,75200,78400,3200,23.5,24.5,0,normal,1.5617608369211666e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:172800:176000,current_13.csv,172800,176000,3200,54.0,55.0,0,normal,3.641391685960116e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:0:3200,current_13.csv,0,3200,3200,0.0,1.0,0,normal,2.3536191292805597e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:78400:81600,current_13.csv,78400,81600,3200,24.5,25.5,0,normal,3.5089076845906675e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:180800:184000,current_13.csv,180800,184000,3200,56.5,57.5,0,normal,4.455408998182975e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_13.csv:60800:64000,current_13.csv,60800,64000,3200,19.0,20.0,0,normal,2.491167833795771e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:262400:265600,current_14.csv,262400,265600,3200,82.0,83.0,0,normal,3.4268625768163474e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:121600:124800,current_14.csv,121600,124800,3200,38.0,39.0,0,normal,8.740672456042375e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:275200:278400,current_14.csv,275200,278400,3200,86.0,87.0,0,normal,3.233714960515499e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:184000:187200,current_14.csv,184000,187200,3200,57.5,58.5,0,normal,0.00013464453513734043,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:30400:33600,current_14.csv,30400,33600,3200,9.5,10.5,0,normal,2.7506281185196713e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:310400:313600,current_14.csv,310400,313600,3200,97.0,98.0,0,normal,0.0001762518659234047,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:204800:208000,current_14.csv,204800,208000,3200,64.0,65.0,0,normal,3.080917167608277e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:380800:384000,current_14.csv,380800,384000,3200,119.0,120.0,0,normal,3.3899821119121043e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:273600:276800,current_14.csv,273600,276800,3200,85.5,86.5,0,normal,1.5817138773854822e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:334400:337600,current_14.csv,334400,337600,3200,104.5,105.5,0,normal,1.548943714624329e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:350400:353600,current_14.csv,350400,353600,3200,109.5,110.5,0,normal,2.99446710414486e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:152000:155200,current_14.csv,152000,155200,3200,47.5,48.5,0,normal,2.301178392372094e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:86400:89600,current_14.csv,86400,89600,3200,27.0,28.0,0,normal,2.3100892576621845e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:203200:206400,current_14.csv,203200,206400,3200,63.5,64.5,0,normal,2.971876529045403e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_14.csv:347200:350400,current_14.csv,347200,350400,3200,108.5,109.5,0,normal,3.443582318141125e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_15.csv:30400:33600,current_15.csv,30400,33600,3200,9.5,10.5,0,normal,2.979506825795397e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:0:3200,current_15.csv,0,3200,3200,0.0,1.0,0,normal,5.9788977523567155e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:158400:161600,current_15.csv,158400,161600,3200,49.5,50.5,0,normal,7.311841909540817e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:25600:28800,current_15.csv,25600,28800,3200,8.0,9.0,0,normal,9.778494131751359e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:100800:104000,current_15.csv,100800,104000,3200,31.5,32.5,0,normal,9.719673835206777e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:164800:168000,current_15.csv,164800,168000,3200,51.5,52.5,0,normal,1.3577352547144983e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:48000:51200,current_15.csv,48000,51200,3200,15.0,16.0,0,normal,3.932054460165091e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:105600:108800,current_15.csv,105600,108800,3200,33.0,34.0,0,normal,0.00011937030649278313,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:113600:116800,current_15.csv,113600,116800,3200,35.5,36.5,0,normal,8.584436000091955e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:83200:86400,current_15.csv,83200,86400,3200,26.0,27.0,0,normal,8.213827095460147e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:153600:156800,current_15.csv,153600,156800,3200,48.0,49.0,0,normal,0.0001046551697072573,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:169600:172800,current_15.csv,169600,172800,3200,53.0,54.0,0,normal,3.9859925891505554e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:22400:25600,current_15.csv,22400,25600,3200,7.0,8.0,0,normal,8.799588977126405e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:131200:134400,current_15.csv,131200,134400,3200,41.0,42.0,0,normal,0.00010447630484122783,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_15.csv:9600:12800,current_15.csv,9600,12800,3200,3.0,4.0,0,normal,0.00010172821930609643,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_16.csv:281600:284800,current_16.csv,281600,284800,3200,88.0,89.0,0,normal,1.3922111747888266e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:35200:38400,current_16.csv,35200,38400,3200,11.0,12.0,0,normal,2.9232787710498087e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:179200:182400,current_16.csv,179200,182400,3200,56.0,57.0,0,normal,3.284660851932131e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:313600:316800,current_16.csv,313600,316800,3200,98.0,99.0,0,normal,2.0608499653462786e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:145600:148800,current_16.csv,145600,148800,3200,45.5,46.5,0,normal,2.122946534655057e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:118400:121600,current_16.csv,118400,121600,3200,37.0,38.0,0,normal,3.581535202101804e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:180800:184000,current_16.csv,180800,184000,3200,56.5,57.5,0,normal,1.9397327832848532e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:318400:321600,current_16.csv,318400,321600,3200,99.5,100.5,0,normal,2.2843616534373723e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:83200:86400,current_16.csv,83200,86400,3200,26.0,27.0,0,normal,5.781717391073471e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:246400:249600,current_16.csv,246400,249600,3200,77.0,78.0,0,normal,2.5066243324545212e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:235200:238400,current_16.csv,235200,238400,3200,73.5,74.5,0,normal,4.6617279281235824e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:84800:88000,current_16.csv,84800,88000,3200,26.5,27.5,0,normal,2.0832500013057142e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:195200:198400,current_16.csv,195200,198400,3200,61.0,62.0,0,normal,1.8690637944018818e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:241600:244800,current_16.csv,241600,244800,3200,75.5,76.5,0,normal,3.7739055187557824e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_16.csv:320000:323200,current_16.csv,320000,323200,3200,100.0,101.0,0,normal,3.697015927173197e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_17.csv:17600:20800,current_17.csv,17600,20800,3200,5.5,6.5,0,normal,3.3111315133282915e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:33600:36800,current_17.csv,33600,36800,3200,10.5,11.5,0,normal,1.8067808014166076e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:3200:6400,current_17.csv,3200,6400,3200,1.0,2.0,0,normal,3.7017463910160586e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:72000:75200,current_17.csv,72000,75200,3200,22.5,23.5,0,normal,3.1878251320449635e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:115200:118400,current_17.csv,115200,118400,3200,36.0,37.0,0,normal,3.7696656363550574e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:137600:140800,current_17.csv,137600,140800,3200,43.0,44.0,0,normal,1.8076290871249512e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:84800:88000,current_17.csv,84800,88000,3200,26.5,27.5,0,normal,1.3019953257753514e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:107200:110400,current_17.csv,107200,110400,3200,33.5,34.5,0,normal,4.106543929083273e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:185600:188800,current_17.csv,185600,188800,3200,58.0,59.0,0,normal,4.232577339280397e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:134400:137600,current_17.csv,134400,137600,3200,42.0,43.0,0,normal,2.56172916124342e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:78400:81600,current_17.csv,78400,81600,3200,24.5,25.5,0,normal,2.642250547069125e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:70400:73600,current_17.csv,70400,73600,3200,22.0,23.0,0,normal,8.50013384479098e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:57600:60800,current_17.csv,57600,60800,3200,18.0,19.0,0,normal,2.823099202942103e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:179200:182400,current_17.csv,179200,182400,3200,56.0,57.0,0,normal,2.2615999114350416e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_17.csv:89600:92800,current_17.csv,89600,92800,3200,28.0,29.0,0,normal,1.3701975376534392e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_18.csv:97600:100800,current_18.csv,97600,100800,3200,30.5,31.5,0,normal,3.259237564634532e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:179200:182400,current_18.csv,179200,182400,3200,56.0,57.0,0,normal,2.8077793103875592e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:195200:198400,current_18.csv,195200,198400,3200,61.0,62.0,0,normal,4.8620859161019325e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:102400:105600,current_18.csv,102400,105600,3200,32.0,33.0,0,normal,1.2331106518104207e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:259200:262400,current_18.csv,259200,262400,3200,81.0,82.0,0,normal,1.3313652743818238e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:217600:220800,current_18.csv,217600,220800,3200,68.0,69.0,0,normal,1.5602607163600624e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:227200:230400,current_18.csv,227200,230400,3200,71.0,72.0,0,normal,3.537153679644689e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:188800:192000,current_18.csv,188800,192000,3200,59.0,60.0,0,normal,6.409310344679398e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:228800:232000,current_18.csv,228800,232000,3200,71.5,72.5,0,normal,2.2316920876619406e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:232000:235200,current_18.csv,232000,235200,3200,72.5,73.5,0,normal,5.253950803307816e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:180800:184000,current_18.csv,180800,184000,3200,56.5,57.5,0,normal,4.716022431239253e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:198400:201600,current_18.csv,198400,201600,3200,62.0,63.0,0,normal,7.307510713872034e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:289600:292800,current_18.csv,289600,292800,3200,90.5,91.5,0,normal,7.143814855226083e-07,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:264000:267200,current_18.csv,264000,267200,3200,82.5,83.5,0,normal,1.876513351817266e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_18.csv:244800:248000,current_18.csv,244800,248000,3200,76.5,77.5,0,normal,3.1498304451815784e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_19.csv:20800:24000,current_19.csv,20800,24000,3200,6.5,7.5,0,normal,3.262090331190848e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:110400:113600,current_19.csv,110400,113600,3200,34.5,35.5,0,normal,2.934066105808597e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:32000:35200,current_19.csv,32000,35200,3200,10.0,11.0,0,normal,5.080748815089464e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:48000:51200,current_19.csv,48000,51200,3200,15.0,16.0,0,normal,9.836187018663622e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:169600:172800,current_19.csv,169600,172800,3200,53.0,54.0,0,normal,0.00019768907804973423,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:56000:59200,current_19.csv,56000,59200,3200,17.5,18.5,0,normal,7.000378536758944e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:136000:139200,current_19.csv,136000,139200,3200,42.5,43.5,0,normal,0.00012283548130653799,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:100800:104000,current_19.csv,100800,104000,3200,31.5,32.5,0,normal,0.00014656639541499317,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:150400:153600,current_19.csv,150400,153600,3200,47.0,48.0,0,normal,1.783839616109617e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:72000:75200,current_19.csv,72000,75200,3200,22.5,23.5,0,normal,4.8120236897375435e-06,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:148800:152000,current_19.csv,148800,152000,3200,46.5,47.5,0,normal,0.00016577570931985974,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:188800:192000,current_19.csv,188800,192000,3200,59.0,60.0,0,normal,1.3478957953338977e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:80000:83200,current_19.csv,80000,83200,3200,25.0,26.0,0,normal,7.608687883475795e-05,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_19.csv:139200:142400,current_19.csv,139200,142400,3200,43.5,44.5,0,normal,0.00015613948926329613,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
