win_id,file,i0,i1,fs,t0,t1,y_defect,y_type,severity,confidence,notes,rpm,Z,dmm,Dmm,theta,mains_hz
current_1.csv:6400:9600,current_1.csv,6400,9600,3200,2.0,3.0,1,FTF,0.8447777032852173,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_1.csv:121600:124800,current_1.csv,121600,124800,3200,38.0,39.0,1,FTF,0.8495516777038574,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:96000:99200,current_1.csv,96000,99200,3200,30.0,31.0,1,FTF,0.7580584287643433,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:22400:25600,current_1.csv,22400,25600,3200,7.0,8.0,1,FTF,0.8728653788566589,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:128000:131200,current_1.csv,128000,131200,3200,40.0,41.0,1,FTF,0.8497741222381592,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:46400:49600,current_1.csv,46400,49600,3200,14.5,15.5,1,FTF,0.7842941284179688,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:164800:168000,current_1.csv,164800,168000,3200,51.5,52.5,1,FTF,0.8609710931777954,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:118400:121600,current_1.csv,118400,121600,3200,37.0,38.0,1,FTF,0.801414966583252,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:124800:128000,current_1.csv,124800,128000,3200,39.0,40.0,1,FTF,0.8884512186050415,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:148800:152000,current_1.csv,148800,152000,3200,46.5,47.5,1,FTF,0.7658247947692871,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:171200:174400,current_1.csv,171200,174400,3200,53.5,54.5,1,FTF,0.7756056189537048,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:62400:65600,current_1.csv,62400,65600,3200,19.5,20.5,1,FTF,0.7451081871986389,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:89600:92800,current_1.csv,89600,92800,3200,28.0,29.0,1,FTF,0.7889487743377686,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:43200:46400,current_1.csv,43200,46400,3200,13.5,14.5,1,FTF,0.8022695779800415,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:1600:4800,current_1.csv,1600,4800,3200,0.5,1.5,1,FTF,0.7516773343086243,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:174400:177600,current_1.csv,174400,177600,3200,54.5,55.5,1,FTF,0.8203575015068054,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:116800:120000,current_1.csv,116800,120000,3200,36.5,37.5,1,FTF,0.838214099407196,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:65600:68800,current_1.csv,65600,68800,3200,20.5,21.5,1,FTF,0.7217381596565247,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:176000:179200,current_1.csv,176000,179200,3200,55.0,56.0,1,FTF,0.7993339896202087,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:86400:89600,current_1.csv,86400,89600,3200,27.0,28.0,1,FTF,0.7664263844490051,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:92800:96000,current_1.csv,92800,96000,3200,29.0,30.0,1,FTF,0.8024589419364929,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:19200:22400,current_1.csv,19200,22400,3200,6.0,7.0,1,FTF,0.8202808499336243,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:188800:192000,current_1.csv,188800,192000,3200,59.0,60.0,1,FTF,0.7441310882568359,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:177600:180800,current_1.csv,177600,180800,3200,55.5,56.5,1,FTF,0.6772258281707764,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:147200:150400,current_1.csv,147200,150400,3200,46.0,47.0,1,FTF,0.7583532333374023,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:182400:185600,current_1.csv,182400,185600,3200,57.0,58.0,1,FTF,0.7262511253356934,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:166400:169600,current_1.csv,166400,169600,3200,52.0,53.0,1,FTF,0.7107495069503784,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:16000:19200,current_1.csv,16000,19200,3200,5.0,6.0,1,FTF,0.7533903121948242,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:145600:148800,current_1.csv,145600,148800,3200,45.5,46.5,1,FTF,0.7364027500152588,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_1.csv:52800:56000,current_1.csv,52800,56000,3200,16.5,17.5,1,FTF,0.8803504705429077,1.0,auto-FTF score=0.0006,1770.0,9,7.94,38.5,0,50.0
current_1.csv:99200:102400,current_1.csv,99200,102400,3200,31.0,32.0,1,FTF,0.7684230208396912,1.0,auto-FTF score=0.0006,1770.0,9,7.94,38.5,0,50.0
current_1.csv:120000:123200,current_1.csv,120000,123200,3200,37.5,38.5,1,FTF,0.7709447145462036,1.0,auto-FTF score=0.0006,1770.0,9,7.94,38.5,0,50.0
current_1.csv:64000:67200,current_1.csv,64000,67200,3200,20.0,21.0,1,FTF,0.7016520500183105,1.0,auto-FTF score=0.0006,1770.0,9,7.94,38.5,0,50.0
current_1.csv:91200:94400,current_1.csv,91200,94400,3200,28.5,29.5,1,FTF,0.7142911553382874,1.0,auto-FTF score=0.0006,1770.0,9,7.94,38.5,0,50.0
current_1.csv:113600:116800,current_1.csv,113600,116800,3200,35.5,36.5,1,FTF,0.7514668107032776,1.0,auto-FTF score=0.0006,1770.0,9,7.94,38.5,0,50.0
current_1.csv:49600:52800,current_1.csv,49600,52800,3200,15.5,16.5,1,FTF,0.7652008533477783,1.0,auto-FTF score=0.0006,1770.0,9,7.94,38.5,0,50.0
current_1.csv:75200:78400,current_1.csv,75200,78400,3200,23.5,24.5,1,FTF,0.7227410078048706,1.0,auto-FTF score=0.0006,1770.0,9,7.94,38.5,0,50.0
current_1.csv:20800:24000,current_1.csv,20800,24000,3200,6.5,7.5,1,FTF,0.7009217739105225,1.0,auto-FTF score=0.0006,1770.0,9,7.94,38.5,0,50.0
current_10.csv:217600:220800,current_10.csv,217600,220800,3200,68.0,69.0,0,normal,0.6351998448371887,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_10.csv:171200:174400,current_10.csv,171200,174400,3200,53.5,54.5,0,normal,0.5833503007888794,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_10.csv:97600:100800,current_10.csv,97600,100800,3200,30.5,31.5,0,normal,0.638207733631134,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_10.csv:286400:289600,current_10.csv,286400,289600,3200,89.5,90.5,0,normal,0.6652026176452637,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_10.csv:113600:116800,current_10.csv,113600,116800,3200,35.5,36.5,0,normal,0.731721043586731,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_10.csv:206400:209600,current_10.csv,206400,209600,3200,64.5,65.5,0,normal,0.69565749168396,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_10.csv:153600:156800,current_10.csv,153600,156800,3200,48.0,49.0,0,normal,0.6571211814880371,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_10.csv:145600:148800,current_10.csv,145600,148800,3200,45.5,46.5,0,normal,0.8640727400779724,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_10.csv:200000:203200,current_10.csv,200000,203200,3200,62.5,63.5,0,normal,0.7391158938407898,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_10.csv:211200:214400,current_10.csv,211200,214400,3200,66.0,67.0,0,normal,0.6851472854614258,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_10.csv:68800:72000,current_10.csv,68800,72000,3200,21.5,22.5,0,normal,0.7541735768318176,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_10.csv:350400:353600,current_10.csv,350400,353600,3200,109.5,110.5,0,normal,0.5819072723388672,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_10.csv:212800:216000,current_10.csv,212800,216000,3200,66.5,67.5,1,FTF,0.9447137117385864,1.0,auto-FTF score=0.0010,1770.0,9,7.94,38.5,0,50.0
current_10.csv:192000:195200,current_10.csv,192000,195200,3200,60.0,61.0,1,FTF,0.9062432646751404,1.0,auto-FTF score=0.0010,1770.0,9,7.94,38.5,0,50.0
current_10.csv:164800:168000,current_10.csv,164800,168000,3200,51.5,52.5,1,FTF,0.8877710103988647,1.0,auto-FTF score=0.0009,1770.0,9,7.94,38.5,0,50.0
current_10.csv:262400:265600,current_10.csv,262400,265600,3200,82.0,83.0,1,FTF,0.8208651542663574,1.0,auto-FTF score=0.0009,1770.0,9,7.94,38.5,0,50.0
current_10.csv:368000:371200,current_10.csv,368000,371200,3200,115.0,116.0,1,FTF,0.8160138130187988,1.0,auto-FTF score=0.0009,1770.0,9,7.94,38.5,0,50.0
current_10.csv:366400:369600,current_10.csv,366400,369600,3200,114.5,115.5,1,FTF,0.7838606834411621,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:241600:244800,current_10.csv,241600,244800,3200,75.5,76.5,1,FTF,0.8334832787513733,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:289600:292800,current_10.csv,289600,292800,3200,90.5,91.5,1,FTF,0.8278191685676575,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:46400:49600,current_10.csv,46400,49600,3200,14.5,15.5,1,FTF,0.7910950183868408,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:65600:68800,current_10.csv,65600,68800,3200,20.5,21.5,1,FTF,0.8676176071166992,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:364800:368000,current_10.csv,364800,368000,3200,114.0,115.0,1,FTF,0.7886117696762085,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:115200:118400,current_10.csv,115200,118400,3200,36.0,37.0,1,FTF,0.78704833984375,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:284800:288000,current_10.csv,284800,288000,3200,89.0,90.0,1,FTF,0.8106905221939087,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:38400:41600,current_10.csv,38400,41600,3200,12.0,13.0,1,FTF,0.7625837922096252,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:72000:75200,current_10.csv,72000,75200,3200,22.5,23.5,1,FTF,0.7924635410308838,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:281600:284800,current_10.csv,281600,284800,3200,88.0,89.0,1,FTF,0.8610917925834656,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:318400:321600,current_10.csv,318400,321600,3200,99.5,100.5,1,FTF,0.8158676624298096,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:24000:27200,current_10.csv,24000,27200,3200,7.5,8.5,1,FTF,0.7639974355697632,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:99200:102400,current_10.csv,99200,102400,3200,31.0,32.0,1,FTF,0.7973071336746216,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:142400:145600,current_10.csv,142400,145600,3200,44.5,45.5,1,FTF,0.9217081069946289,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:233600:236800,current_10.csv,233600,236800,3200,73.0,74.0,1,FTF,0.8222724199295044,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:86400:89600,current_10.csv,86400,89600,3200,27.0,28.0,1,FTF,0.8539261817932129,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:339200:342400,current_10.csv,339200,342400,3200,106.0,107.0,1,FTF,0.8838036060333252,1.0,auto-FTF score=0.0008,1770.0,9,7.94,38.5,0,50.0
current_10.csv:43200:46400,current_10.csv,43200,46400,3200,13.5,14.5,1,FTF,0.8226273059844971,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:238400:241600,current_10.csv,238400,241600,3200,74.5,75.5,1,FTF,0.7608956098556519,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:136000:139200,current_10.csv,136000,139200,3200,42.5,43.5,1,FTF,0.7566003799438477,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:214400:217600,current_10.csv,214400,217600,3200,67.0,68.0,1,FTF,0.7181912660598755,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:118400:121600,current_10.csv,118400,121600,3200,37.0,38.0,1,FTF,0.7356741428375244,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:30400:33600,current_10.csv,30400,33600,3200,9.5,10.5,1,FTF,0.789399266242981,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:22400:25600,current_10.csv,22400,25600,3200,7.0,8.0,1,FTF,0.7642838954925537,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:80000:83200,current_10.csv,80000,83200,3200,25.0,26.0,1,FTF,0.7964325547218323,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:148800:152000,current_10.csv,148800,152000,3200,46.5,47.5,1,FTF,0.7834720015525818,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:70400:73600,current_10.csv,70400,73600,3200,22.0,23.0,1,FTF,0.7779973745346069,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:16000:19200,current_10.csv,16000,19200,3200,5.0,6.0,1,FTF,0.8191203474998474,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:163200:166400,current_10.csv,163200,166400,3200,51.0,52.0,1,FTF,0.790710985660553,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:198400:201600,current_10.csv,198400,201600,3200,62.0,63.0,1,FTF,0.7846196293830872,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:336000:339200,current_10.csv,336000,339200,3200,105.0,106.0,1,FTF,0.7765116691589355,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:304000:307200,current_10.csv,304000,307200,3200,95.0,96.0,1,FTF,0.775040328502655,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:259200:262400,current_10.csv,259200,262400,3200,81.0,82.0,1,FTF,0.7841328382492065,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:32000:35200,current_10.csv,32000,35200,3200,10.0,11.0,1,FTF,0.669526994228363,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:219200:222400,current_10.csv,219200,222400,3200,68.5,69.5,1,FTF,0.7120234966278076,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:25600:28800,current_10.csv,25600,28800,3200,8.0,9.0,1,FTF,0.795769989490509,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:257600:260800,current_10.csv,257600,260800,3200,80.5,81.5,1,FTF,0.6664997339248657,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:232000:235200,current_10.csv,232000,235200,3200,72.5,73.5,1,FTF,0.7857010364532471,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:108800:112000,current_10.csv,108800,112000,3200,34.0,35.0,1,FTF,0.7838815450668335,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:120000:123200,current_10.csv,120000,123200,3200,37.5,38.5,1,FTF,0.8720124959945679,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:305600:308800,current_10.csv,305600,308800,3200,95.5,96.5,1,FTF,0.7487877607345581,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:240000:243200,current_10.csv,240000,243200,3200,75.0,76.0,1,FTF,0.6776069402694702,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:81600:84800,current_10.csv,81600,84800,3200,25.5,26.5,1,FTF,0.7395967841148376,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_10.csv:256000:259200,current_10.csv,256000,259200,3200,80.0,81.0,1,FTF,0.8455316424369812,1.0,auto-FTF score=0.0007,1770.0,9,7.94,38.5,0,50.0
current_11.csv:72000:75200,current_11.csv,72000,75200,3200,22.5,23.5,0,normal,0.8937317132949829,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:121600:124800,current_11.csv,121600,124800,3200,38.0,39.0,0,normal,0.8586745262145996,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:152000:155200,current_11.csv,152000,155200,3200,47.5,48.5,0,normal,1.2313178777694702,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:17600:20800,current_11.csv,17600,20800,3200,5.5,6.5,0,normal,0.5815760493278503,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:32000:35200,current_11.csv,32000,35200,3200,10.0,11.0,0,normal,1.725061297416687,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:89600:92800,current_11.csv,89600,92800,3200,28.0,29.0,0,normal,0.10603612661361694,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:33600:36800,current_11.csv,33600,36800,3200,10.5,11.5,0,normal,0.5363346934318542,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:105600:108800,current_11.csv,105600,108800,3200,33.0,34.0,0,normal,0.39080142974853516,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:137600:140800,current_11.csv,137600,140800,3200,43.0,44.0,0,normal,0.2519153356552124,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:1600:4800,current_11.csv,1600,4800,3200,0.5,1.5,0,normal,2.564739465713501,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:96000:99200,current_11.csv,96000,99200,3200,30.0,31.0,0,normal,0.6744622588157654,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:64000:67200,current_11.csv,64000,67200,3200,20.0,21.0,0,normal,0.9979678392410278,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:73600:76800,current_11.csv,73600,76800,3200,23.0,24.0,0,normal,0.3860444724559784,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:25600:28800,current_11.csv,25600,28800,3200,8.0,9.0,0,normal,1.147975206375122,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:113600:116800,current_11.csv,113600,116800,3200,35.5,36.5,0,normal,0.5660794973373413,0.5,auto-normal,1770.0,9,7.94,38.5,0,60.0
current_11.csv:100800:104000,current_11.csv,100800,104000,3200,31.5,32.5,1,FTF,4.1118035316467285,1.0,auto-FTF score=0.1477,1770.0,9,7.94,38.5,0,60.0
current_11.csv:20800:24000,current_11.csv,20800,24000,3200,6.5,7.5,1,FTF,6.561889171600342,1.0,auto-FTF score=0.1474,1770.0,9,7.94,38.5,0,60.0
current_11.csv:76800:80000,current_11.csv,76800,80000,3200,24.0,25.0,1,FTF,4.5431904792785645,1.0,auto-FTF score=0.1452,1770.0,9,7.94,38.5,0,60.0
current_11.csv:44800:48000,current_11.csv,44800,48000,3200,14.0,15.0,1,FTF,7.272067546844482,1.0,auto-FTF score=0.1447,1770.0,9,7.94,38.5,0,60.0
current_11.csv:68800:72000,current_11.csv,68800,72000,3200,21.5,22.5,1,FTF,1.618260145187378,1.0,auto-FTF score=0.1437,1770.0,9,7.94,38.5,0,60.0
current_11.csv:116800:120000,current_11.csv,116800,120000,3200,36.5,37.5,1,FTF,6.958485126495361,1.0,auto-FTF score=0.1420,1770.0,9,7.94,38.5,0,60.0
current_11.csv:84800:88000,current_11.csv,84800,88000,3200,26.5,27.5,1,FTF,9.289974212646484,1.0,auto-FTF score=0.1419,1770.0,9,7.94,38.5,0,60.0
current_11.csv:188800:192000,current_11.csv,188800,192000,3200,59.0,60.0,1,FTF,2.1253583431243896,1.0,auto-FTF score=0.1409,1770.0,9,7.94,38.5,0,60.0
current_11.csv:124800:128000,current_11.csv,124800,128000,3200,39.0,40.0,1,FTF,10.428481101989746,1.0,auto-FTF score=0.1407,1770.0,9,7.94,38.5,0,60.0
current_11.csv:4800:8000,current_11.csv,4800,8000,3200,1.5,2.5,1,FTF,1.5614430904388428,1.0,auto-FTF score=0.1386,1770.0,9,7.94,38.5,0,60.0
current_11.csv:174400:177600,current_11.csv,174400,177600,3200,54.5,55.5,1,FTF,9.18610954284668,1.0,auto-FTF score=0.1373,1770.0,9,7.94,38.5,0,60.0
current_11.csv:172800:176000,current_11.csv,172800,176000,3200,54.0,55.0,1,FTF,2.1738858222961426,1.0,auto-FTF score=0.1259,1770.0,9,7.94,38.5,0,60.0
current_11.csv:92800:96000,current_11.csv,92800,96000,3200,29.0,30.0,1,FTF,1.9209429025650024,1.0,auto-FTF score=0.1257,1770.0,9,7.94,38.5,0,60.0
current_11.csv:36800:40000,current_11.csv,36800,40000,3200,11.5,12.5,1,FTF,1.9285550117492676,1.0,auto-FTF score=0.1218,1770.0,9,7.94,38.5,0,60.0
current_11.csv:142400:145600,current_11.csv,142400,145600,3200,44.5,45.5,1,FTF,2.948155403137207,1.0,auto-FTF score=0.1214,1770.0,9,7.94,38.5,0,60.0
current_11.csv:52800:56000,current_11.csv,52800,56000,3200,16.5,17.5,1,FTF,1.623042345046997,1.0,auto-FTF score=0.1208,1770.0,9,7.94,38.5,0,60.0
current_11.csv:132800:136000,current_11.csv,132800,136000,3200,41.5,42.5,1,FTF,3.237334966659546,1.0,auto-FTF score=0.1202,1770.0,9,7.94,38.5,0,60.0
current_11.csv:102400:105600,current_11.csv,102400,105600,3200,32.0,33.0,1,FTF,4.578662395477295,1.0,auto-FTF score=0.1199,1770.0,9,7.94,38.5,0,60.0
current_11.csv:108800:112000,current_11.csv,108800,112000,3200,34.0,35.0,1,FTF,10.540702819824219,1.0,auto-FTF score=0.1168,1770.0,9,7.94,38.5,0,60.0
current_11.csv:28800:32000,current_11.csv,28800,32000,3200,9.0,10.0,1,FTF,2.1285886764526367,1.0,auto-FTF score=0.1163,1770.0,9,7.94,38.5,0,60.0
current_11.csv:164800:168000,current_11.csv,164800,168000,3200,51.5,52.5,1,FTF,9.497730255126953,1.0,auto-FTF score=0.1146,1770.0,9,7.94,38.5,0,60.0
current_11.csv:140800:144000,current_11.csv,140800,144000,3200,44.0,45.0,1,FTF,6.944044589996338,1.0,auto-FTF score=0.1140,1770.0,9,7.94,38.5,0,60.0
